id_1,name_1,latitude_1,longitude_1,address_1,city_1,state_1,zip_1,country_1,url_1,phone_1,categories_1,id_2,name_2,latitude_2,longitude_2,address_2,city_2,state_2,zip_2,country_2,url_2,phone_2,categories_2,match
E_0134d1fb0e6967,Roots Skatepark,20.23702022635178,-155.7984414696693,PO Box 946,Kapaau,HI,96755,US,http://skate4roots.wordpress.com,8088952909,Skate Parks,E_6e816595020649,Roots Skatepark,20.235663753895377,-155.79842805862427,Kamehameha rd,Kapa'au,HI,96755,US,,+18088952909,Skate Parks,True
E_0134ea1d3abe41,Toko Emas Pancar1,-1.2775322077045548,116.83180510997772,Jl. Jenderal Sudirman No 188,Balikpapan,Kalimantan Timur,76112,ID,http://www.pancar1.com,0542-422229,Jewelry Stores,E_b8dc3ae082a65d,Pancar Toko Emas,-1.27753,116.833778,Jln. Jend. Sudirman,Balikpapan,,,ID,,,Jewelry Stores,True
E_013500b835c163,Counter Polo Kids Yogya Kepatihan,-6.924609273607622,107.60588863698057,,,,,ID,,,"Kids Stores, Women's Stores",E_602615157b483a,Counter POLO YOGYA Kepatihan,-6.924600314085593,107.60577882097976,Jln. Kepatihan,Bandung,,,ID,,,,False
E_013503333136d7,C&A,44.80512392972373,20.406300730788544,Jurija Gagarina 16,Beograd,,,RS,http://www.c-and-a.com/rs/sr/corporate/company/,,"Clothing Stores, Kids Stores",E_febbf68a2d2059,Pandora,44.80510490276655,20.405968178609427,Jurija Gagarina 16,Belgrade,Serbia,11070,RS,,,Jewelry Stores,False
E_013503761e05d8,CK Nail,13.777654917997689,100.47643404728636,CentralPlaza Pinklao,Bang Bumru,Bangkok,,TH,,,Nail Salons,E_c8f5dd7af57631,CK Nail Salon,13.777178561997902,100.47660972605097,CentralPlaza Pinklao,,,10700,TH,,,Nail Salons,True
E_01355127a257d4,VR Loimaa,60.84723522363505,23.05978506520847,Asemakatu,Loimaa,,32200,FI,https://www.vr.fi/cs/vr/fi/loimaa_fi,60041900,Train Stations,E_403041d0a534fa,VR Loimaa,60.841579,23.042557,,,,,FI,,,Train Stations,True
E_013553a8d6b1e4,GEINT,-15.737303156083584,-47.9014982990494,BB Sede IV,Brasília,DF,70770-910,BR,http://www.bb.com.br,,Offices,E_0be90310c9cac1,BB Tecnologia - GEINT,-15.73703,-47.901099,Banco do Brasil - Ed. Sede IV,,,,BR,,,Offices,False
E_01357609554194,L'Albufera,40.46170918087652,-3.6919034221356495,Meliá Castilla,Madrid,Madrid,28020,ES,http://www.meliacastilla.com/es/restaurante-melia-castilla.html,915675197,Paella Restaurants,E_bb69b90718a836,Meliá Castilla,40.46133909090348,-3.6919975495244617,"C. Capitán Haya, 43",Madrid,Madrid,28020,ES,https://www.melia.com/es/hoteles/espana/madrid/melia-castilla/index.html,915675000,Hotels,False
E_013581eaabd3ab,Club Lounge,13.729557313407376,100.53501417252032,Crowne Plaza Bangkok Lumpini Park,Bangkok,Thailand,10500,TH,,+6626329000,"Assisted Living, Travel Lounges",E_81f9d2a414226e,Club Lounge,13.72865937880144,100.52770265340632,,Bangkok,Bangkok,10500,TH,,,Lounges,False
E_0135d2078db020,kar kıraathanesi,40.931716,29.135605,Atatürk Caddesi,İstanbul,,,TR,,,Turkish Coffeehouses,E_681c18f2239ca6,Kır Nişanında (:,40.928282,29.129072,Maltepe,İstanbul,,,TR,,,Botanical Gardens,False
E_0135d3987e33de,Sint-Lambertuskerk,51.191003929456144,4.73811940843695,,Grobbendonk,Flemish Region,2280,BE,,,Churches,E_a78d53398b1a43,Kerk Grobbendonk,51.17615145591128,4.73789963512613,,Grobbendonk,Flemish Region,,BE,,,Churches,True
E_0135f4a5f542e8,PENNY,50.6638301,7.3002759,Aegidienberger Straße 71,Bad Honnef,Nordrhein-Westfalen,53604,DE,https://www.penny.de/startseite/,+4922120199959,Liquor Stores,E_671ffecdd0adab,PENNY,50.663918,7.300404,,,,,DE,,,Discount Stores,True
E_01365eef4aebe4,Почта России 117639,55.64119578760644,37.61483193049648,"Балаклавский пр., 6Б",Москва,Москва,117639,RU,,4953168963,Post Offices,E_f600c2de685c10,"""ФГУП \""Почта России\"", отделение №639-117639""",55.64184006658674,37.61437654495239,"Балаклавский проспект, 6б",Москва,,117639,RU,,,Post Offices,True
E_0136b13292d7f1,Dorm 14,37.346998,-79.182896,Room 116,Lynchburg,VA,24502,US,,,College Residence Halls,E_d414593207f846,Dorm 12,37.347457059000696,-79.18306655326988,,,,,US,,,College Residence Halls,False
E_0136b1e718aff0,Class 5.12,19.9281088522576,99.86521862013127,โรงเรียนเทศบาล 6 นครเชียงราย,,,,TH,,,"College Classrooms, High Schools, Coworking Spaces",E_05299f5487d074,Class 5.11,19.928089,99.865221,,,,,TH,,,College Arts Buildings,False
E_0136b1e718aff0,Class 5.12,19.9281088522576,99.86521862013127,โรงเรียนเทศบาล 6 นครเชียงราย,,,,TH,,,"College Classrooms, High Schools, Coworking Spaces",E_42bf8e0dafda05,หน้าระเบียงห้อง 5.12 | 244,19.928295,99.865051,,,,,TH,,,High Schools,True
E_0136e9f955beca,MOE Psychological Services Branch,1.2976276066657062,103.82855772972108,"Blk 1, MOEHQ (Grange Road)",Singapore,,249564,SG,,,Offices,E_680f6f8b08b5a4,"""PSB \""A&E Department\""""",1.2977884979299843,103.82862210273744,51 Grange Rd. Blk 1. Lv 3.,Singapore,Singapore,249564,SG,,,Offices,True
E_0136e9f955beca,MOE Psychological Services Branch,1.2976276066657062,103.82855772972108,"Blk 1, MOEHQ (Grange Road)",Singapore,,249564,SG,,,Offices,E_bbdfe290242f84,"""PSB \""Intensive Care Unit\""""",1.297713415341255,103.82863283157349,51 Grange Rd. Blk 1. Lv 3.,Singapore,Singapore,249564,SG,,,Offices,True
E_013719a58c453f,ASELIA HOTEL,40.965474603594906,39.83784454935163,Kaşüstü Mah. Devlet Karayolu Cad. No:33 Yomra/TRABZON,Trabzon,YOMRA,61250,TR,,,"Hotels, Gyms or Fitness Centers, Lounges",E_abb30f4708047b,Aselia Otel,40.9654220412124,39.83812515401581,,,,,TR,,,Hotels,True
E_013729e4bb0a13,Bothell Ridge,47.8168373,-122.2081126,19928 Bothell Everett Hwy,Bothell,WA,98012,US,http://essexapartmenthomes.com/washington/seattle-area-apartments/bothell-apartments/bothell-ridge,+14254866717,Residential Buildings (Apartments / Condos),E_6974521f939f89,Bothell Ridge,47.8168373,-122.2081126,19928 Bothell Everett Hwy,Bothell,WA,98012,US,http://essexapartmenthomes.com/washington/seattle-area-apartments/bothell-apartments/bothell-ridge,+14255890627,Residential Buildings (Apartments / Condos),True
E_0137346492ff13,崂山 Mount Lao,36.1355416207885,120.59515802023746,178 Haier Rd.,Qingdao,Shandong,,CN,,,"Mountains, Scenic Lookouts",E_84f381a0a5f417,崂山缆车山上点,36.16071389038123,120.6200934627126,山东省青岛市崂山区212省道,青岛,山东,,CN,,,,True
E_013735ccf25fdd,осенний бульвар д 12 к 7,55.75918531848759,37.41373062029423,,Москва,,121614,RU,,,Residential Buildings (Apartments / Condos),E_545620ce8df7a0,осенний бульвар д12 к9,55.75942383304682,37.41500853713637,,,,,RU,,,Residential Buildings (Apartments / Condos),False
E_013735ccf25fdd,осенний бульвар д 12 к 7,55.75918531848759,37.41373062029423,,Москва,,121614,RU,,,Residential Buildings (Apartments / Condos),E_8bc9da2b5120df,"Осенний бульвар, 12-4",55.75955197191627,37.4115875830379,,,,,RU,,,Residential Buildings (Apartments / Condos),False
E_01376796bbc233,Reuther Ford Inc,38.25137399214861,-90.40349203019962,1325 McNutt St,Herculaneum,MO,63048,US,http://www.reutherauto.com,6369319393,Auto Dealerships,E_39767bb8ff0992,Reuther Ford,38.25171763848415,-90.40414538907034,1325 Mcnutt St,Herculaneum,MO,63048,US,,,Auto Dealerships,True
E_01376cf58773ae,The UPS Store,38.179342,-92.620565,"4655 Osage Beach Pkwy, Ste A",Osage Beach,MO,65065,US,https://locations.theupsstore.com/mo/osage-beach/4655-osage-beach-pkwy,5733656991,"Shipping Stores, Print Shops, General Travel",E_c25cbb723e5b5d,the UPS Store,38.143833,-92.632143,,Osage Beach,MO,,US,,,Shipping Stores,True
E_0137d8ee935754,東京ビッグサイト駅 (Tokyo Big Sight Sta.) (U11),35.630370658889966,139.7916724021857,有明3-6-15,江東区,東京都,135-0063,JP,http://www.yurikamome.co.jp,,Light Rail Stations,E_5d026bfcec75bd,虹ヶ咲学園,35.6333609400174,139.79618208991727,,江東区,東京都,135-0063,JP,,,Schools,False
E_0137db87a9a9f9,Sin Lee Enterprise,5.971483676513095,116.07446433402444,Karamunsing Complexs,Kota Kinabalu,Sabah,88300,MY,,,Gift Shops,E_4c90b93ebe0656,Sin Lee Karamunsing,5.970537623112601,116.07451050566236,,Kota Kinabalu,Sabah,88300,MY,,,,True
E_013809cb657212,St. Josephs Medical Clinic,33.48238809514762,-112.07991652413229,,Phoenix,AZ,85013,US,,,Medical Centers,E_d451d2486df1cc,St. Joseph's Hospital and Medical Center,33.48193111386212,-112.07956713174453,350 W Thomas Rd,Phoenix,AZ,85013,US,https://locations.dignityhealth.org/st-joseph's-hospital-and-medical-center?y_source=1_NjE3ODk3NS00NDAtbG9jYXRpb24ud2Vic2l0ZQ==,6024063000,"Hospitals, Hospital Wards",False
E_0138100e406d63,Fuva-federacion Unica de Viajantes de la Argentina,-34.61240610585472,-58.395198821355145,Moreno 2033,Buenos Aires,Buenos Aires F.D.,1094,AR,http://www.fuva.org.ar,+541152371800,"Doctor's Offices, Government Buildings",E_802cc39cd8f273,FUVA-FEDERACION UNICA DE VIAJANTES DE LA ARGENTINA,-34.612843510216365,-58.39508072883609,Moreno 2033,Capital Federal,Buenos Aires,1094,AR,http://www.fuva.org.ar,+541152371800,Government Buildings,True
E_01383918949859,Tea Ceremony Koto,35.03926568078027,135.73193446797598,北区衣笠西御所ノ内町37,Kyoto,Kyōto,603-8377,JP,http://teaceremony-kyoto.com,+819096245164,"Cafés, Tea Rooms",E_8f08d63f5bff32,Tea Ceremony Kyoto,35.039315,135.732597,,"Kita-Ku, Kyoto",Kyoto,603-8377,JP,,,Tea Rooms,True
E_01384a10a9aa18,Bixby Knolls Dental Group,33.82101755337326,-118.18936580265785,3903 Long Beach Blvd,Long Beach,CA,90807,US,https://www.bixbyknollsdental.com,+15624859917,Dentist's Offices,E_34060666ad53f2,Bixby Knoll Dental Group,33.829392,-118.189584,3903 Long Beach Blvd,Long Beach,CA,90807,US,,,,True
E_0138542c3a27fc,Osceola County Parking Garage,28.291428744603472,-81.41071920426282,,Kissimmee,FL,34741,US,,,Parking,E_c7788aef31daf3,Osceola County Courthouse,28.2906363478758,-81.41063333898443,2 Courthouse Sq,Kissimmee,FL,34741,US,,,Courthouses,False
E_01385f1c9711a3,T2 Domestic Terminal,-33.9341760132729,151.1796056936946,Keith Smith Ave,Mascot,NSW,2020,AU,http://www.sydneyairport.com.au,296679111,Airport Terminals,E_2675d60435a054,Sydney Domestic Terminal,-33.93482697488741,151.18390786778508,,,,,AU,,,Airports,True
E_01385f1c9711a3,T2 Domestic Terminal,-33.9341760132729,151.1796056936946,Keith Smith Ave,Mascot,NSW,2020,AU,http://www.sydneyairport.com.au,296679111,Airport Terminals,E_2721d6931bf6a7,Virgin Australia Terminal,-33.933866037342845,151.18318513986668,Sydney Airport,Mascot,NSW,2020,AU,,,Airport Terminals,True
E_01385f1c9711a3,T2 Domestic Terminal,-33.9341760132729,151.1796056936946,Keith Smith Ave,Mascot,NSW,2020,AU,http://www.sydneyairport.com.au,296679111,Airport Terminals,E_378563dd7f1d8c,Terminal 2 Airport,-33.933548,151.18044,,Mascot,New South Wales,2020,AU,,,,True
E_01385f1c9711a3,T2 Domestic Terminal,-33.9341760132729,151.1796056936946,Keith Smith Ave,Mascot,NSW,2020,AU,http://www.sydneyairport.com.au,296679111,Airport Terminals,E_53c3b94fa98ea5,Sydney Airport Domestic Terminal,-33.93420784994571,151.17989022539538,,,,,AU,,,Airport Terminals,True
E_013888e8a6d197,Ninja Sushi,37.66741825935218,126.75190227702583,일산구 대화동 2602,고양시,,,KR,,319166693,Japanese Restaurants,E_300cf2fa67bb42,Ninja Sushi,37.66873982710093,126.75251267499964,2602 Daehwa-Dong Ilsanseo-gu,Go-Yang Si,,,KR,,319166693,Japanese Restaurants,True
E_0138921a173237,Dayı Kürek Lahmacun,41.26641049922577,36.33637262939283,Derebahçe Mah. Karadeniz Cad. No: 70,Samsun,Samsun,,TR,,+903625021099,Turkish Restaurants,E_1ede926ebd06be,Dayı Kürek Lahmacun SAMSUN,41.26645389998013,36.33648878990466,Derebahçe Mahallesi,İlkadım / Samsun,,,TR,,,Turkish Restaurants,True
E_0138979584dfb0,Grand Mirage Resort & Thalasso Bali,-8.767226134565062,115.22262990927788,Jalan Pratama No. 74,Badung,Bali,80363,ID,http://www.grandmirage.com/,361771888,Resorts,E_4fa420e01ec9ea,Grand Mirage Bali Resort,-8.764980106578868,115.22185418436528,Nusa dua,,,,ID,,,Resorts,True
E_0138979584dfb0,Grand Mirage Resort & Thalasso Bali,-8.767226134565062,115.22262990927788,Jalan Pratama No. 74,Badung,Bali,80363,ID,http://www.grandmirage.com/,361771888,Resorts,E_a88efa7f923670,Grand Mirage Resort LA CASCATA,-8.767107964711986,115.22288462450268,,,,,ID,,,Italian Restaurants,True
E_01389cf94a440a,Okul Sahasinda,37.136368,39.58339,,,,,TR,,,Bays,E_c7a3aa885bc07e,Okul Bahcesinde,37.137783,39.583702,,,,,TR,,,Bays,True
E_0138b1fbaa2979,Filippa K,55.68121391005235,12.582617998123167,Götgatan 36,Stockholm,,118 26,SE,https://www.filippa-k.com/se/,+4686157080,"Clothing Stores, Women's Stores, Men's Stores",E_b00efd383b84ef,Filippa K,59.317097,18.0716777,Götgatan 36,Stockholm,,118 26,SE,http://www.filippa-k.com/se/,,Clothing Stores,True
E_0138b1fbaa2979,Filippa K,55.68121391005235,12.582617998123167,Götgatan 36,Stockholm,,118 26,SE,https://www.filippa-k.com/se/,+4686157080,"Clothing Stores, Women's Stores, Men's Stores",E_cb3ef0261a6a57,Filippa K,55.67931172906908,12.585421661626263,Kongens Nytorv 13,Copenhagen,,1095,DK,https://www.filippa-k.com/dk/,+4533938000,"Clothing Stores, Women's Stores",False
E_0138e9d3daf18d,Sala Da 9A,-3.744305,-38.496348,,,,,BR,,,College Auditoriums,E_ec7a25f4921731,Sala Da 9B,-3.7442677998335534,-38.496194652833175,,,,,BR,,,Student Centers,False
E_013900bbaa8829,SQSW 300 Bloco R,-15.791360071644402,-47.917393062308186,SQSW 300 Bl. R,Brasília,DF,70673-058,BR,,,Residential Buildings (Apartments / Condos),E_e96e738e3d6f20,SQSQ 300 Bloco N,-15.792055,-47.918455,,,,,BR,,,Residential Buildings (Apartments / Condos),False
E_013908e1bbe947,Miami Sun Solarium,-34.59593091082769,-58.392334845114206,"Callao 1082, 1er Piso",Buenos Aires,Buenos Aires F.D.,,AR,,,"Spas, Tanning Salons",E_2e55ccb99fba27,Miami Sun Solarium,-34.59541648406063,-58.39765548706055,Santa Fe 2125,C. A. B. A.,Buenos Aires,,AR,,,Spas,False
E_0139356e045b2f,H&M,38.89758441283757,-77.02688124897249,1025 F Street NW,Washington,DC,20005,US,https://www2.hm.com/en_us/index.html,8554667467,Clothing Stores,E_e6f1df822c5a85,H&M,38.8975785,-77.0267795,"1025 F Street, N.W.",Washington,DC,20005,US,http://www.hm.com/us,+18554667467,Clothing Stores,True
E_0139682edd2109,ローソン 札幌南5条西五丁目店,43.05420636723262,141.35150269776227,中央区南5条西5丁目13-1,Sapporo,北海道,064-0805,JP,https://www.lawson.co.jp,115211108,Convenience Stores,E_9a767d0c407fce,ローソン 札幌南5条西五丁目店,43.05411646690887,141.35123955480944,南5条西5-13-1,札幌市中央区,北海道,,JP,,115211108,Convenience Stores,True
E_0139718f7767cd,ร้านเจ อบอุ่น,13.73432689894479,100.52666996889384,1519-21 ถ.พระราม4,02-215-4395,กรุงเทพมหานคร,10330,TH,,,Vegetarian / Vegan Restaurants,E_14789a577a18e1,อบอุ่น เจ@สามย่าน,13.73386034,100.526582,,,,,TH,,,Vegetarian / Vegan Restaurants,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_07287453414c74,Pameran HUT Propinsi,1.483,124.8679,Kayuwatu,,,,ID,,,,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_21b5371532cbf9,Stand Pameran Pemerintah Kab.Minsel,1.49694867929,124.900030912,,,,,ID,,,,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_370467d74dfefa,Stand Kab.Minahasa - komp Pameran Pembangunan Kayuwatu,1.5029204922199395,124.89902896940129,,,,,ID,,,General Entertainment,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_43744b2ace5846,Lokasi Pameran Pembangunan,1.5080874222867675,124.89830716488274,Kayuwatu,Manado,Indonesia timur,,ID,,,General Entertainment,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_5f29fbfdbf2d45,Stand Pameran Dinas Pendapatan,1.4972144426710663,124.89969151591416,Kayuwatu,Kota Manado,Sulawesi Utara,,ID,,,"Event Spaces, Fairs",True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_6a6483cf2e15ae,Stan Dit. Lantas Polda Sulut Pameran kayuwatu,1.5060982,124.9028661,Jl. A. A. Maramis,Manado,North Sulawesi,,ID,,,Fairs,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_74b446f80e535d,Stand PT. Air Mdo #Pameran Kayuwatu,1.50315,124.89924,,,,,ID,,,Event Spaces,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_a29ae9800bed6a,Stand Pameran Dit. Lantas*,1.4969062563077495,124.89956223895138,,,,,ID,,,Fairs,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_af4dddfa867e44,Pantai Kayuwatu,1.1818054,124.8856007,,,,,ID,,,,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_cc0b5f6671a0b8,RM D & М Pameran Kayuwatu,1.4917014,124.842843,Kayuwatu,Manado,,,ID,,,Cafés,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_e227e59962d9e2,"Manado Exhibition Centre, Kayuwatu",1.4879989899684474,124.87313174638167,Jl. Ά. Ά. Maramis,Manado,Sulut - Indonesia,,ID,,,,True
E_013994b0e59493,Pameran Pembangunan Sulawesi Utara,1.4981478682991132,124.89965381015364,Jl. AA Maramis,Manado,Sulawesi Utara,,ID,,,"Fairs, Event Spaces, Other Great Outdoors",E_f3cdac146d8963,Pameran Pembangunan Prop. Sulut,1.487705827715457,124.8556397954523,Kelurahan Kairagi Dua,Manado,Indonesia,95254,ID,,,Professional & Other Places,True
E_0139af1fd6c50f,"Школа №1420, корпус 2",55.70084757285119,37.81517702166037,"Ташкентская ул., 21, корп. 2",Москва,Москва,109444,RU,http://couv1420.mskobr.ru,4953767838,"Middle Schools, High Schools, College Classrooms",E_01d75d9b943eb5,Общагушка🙈,55.700868367624444,37.81531319408063,"Ташкентская, 21",,,,RU,,,Middle Schools,True
E_0139af1fd6c50f,"Школа №1420, корпус 2",55.70084757285119,37.81517702166037,"Ташкентская ул., 21, корп. 2",Москва,Москва,109444,RU,http://couv1420.mskobr.ru,4953767838,"Middle Schools, High Schools, College Classrooms",E_2a09aa8313dbfc,english🌺📖📚,55.700743,37.814761,,,,,RU,,,Auditoriums,True
E_0139af1fd6c50f,"Школа №1420, корпус 2",55.70084757285119,37.81517702166037,"Ташкентская ул., 21, корп. 2",Москва,Москва,109444,RU,http://couv1420.mskobr.ru,4953767838,"Middle Schools, High Schools, College Classrooms",E_544199679aca72,HOGWARTS ✨,55.700791,37.815305,,,,,RU,,,High Schools,True
E_0139af1fd6c50f,"Школа №1420, корпус 2",55.70084757285119,37.81517702166037,"Ташкентская ул., 21, корп. 2",Москва,Москва,109444,RU,http://couv1420.mskobr.ru,4953767838,"Middle Schools, High Schools, College Classrooms",E_8f8baf438094fe,Кабинет Информатики 📈📊,55.70152731156549,37.8147750038244,,,,,RU,,,College Classrooms,True
E_0139af1fd6c50f,"Школа №1420, корпус 2",55.70084757285119,37.81517702166037,"Ташкентская ул., 21, корп. 2",Москва,Москва,109444,RU,http://couv1420.mskobr.ru,4953767838,"Middle Schools, High Schools, College Classrooms",E_c51e3bd0a53f61,Кабинет ОБЖ 👔💙,55.700735,37.814885,,,,,RU,,,High Schools,True
E_0139af1fd6c50f,"Школа №1420, корпус 2",55.70084757285119,37.81517702166037,"Ташкентская ул., 21, корп. 2",Москва,Москва,109444,RU,http://couv1420.mskobr.ru,4953767838,"Middle Schools, High Schools, College Classrooms",E_d05c8729257fd5,Кабинет ОБЖ,55.700614,37.814432,,,,,RU,,,High Schools,True
E_0139af1fd6c50f,"Школа №1420, корпус 2",55.70084757285119,37.81517702166037,"Ташкентская ул., 21, корп. 2",Москва,Москва,109444,RU,http://couv1420.mskobr.ru,4953767838,"Middle Schools, High Schools, College Classrooms",E_ea92f8919a4347,Кабинет Физики У Элиты💎,55.701145,37.815569,,,,,RU,,,Exhibits,True
E_013a06d0063f94,Baari & Pizzeria Kotka,60.22929,24.746554,Viherkalliontie 8,Espoo,Uusimaa,02710,FI,https://pizza-online.fi/ravintolat/espoo/pizzeriakotka/,+358456643667,"Bars, Pizza Places",E_743e28162502c6,Baari & Pizzeria Kotka,60.22941112518311,24.746532440185547,,,,,FI,,,"Bars, Pizza Places",True
E_013a147492b4c4,Migros,37.78219438418065,30.565091863268645,Sanayı Mah.atatürk Blv.köy Hızmetlerı Kavşağı Karşısı,Isparta,Isparta,,TR,https://www.migros.com.tr,8503102059,Supermarkets,E_df27ffdcc70b8c,3M Migros,37.782435550326845,30.56497383253405,Centrum Garden AVM,Isparta Merkez,Isparta,,TR,,,Grocery Stores,True
E_013a2fd57f06f0,Miwmiw,13.802683155609229,100.61833839068184,Crystal Design Center,,,,TH,,,Dessert Shops,E_64da0f650aa73d,miw miw by cdc,13.802761,100.618337,,,,,TH,,,Dessert Shops,True
E_013a500d8de0ea,Waroeng SS,-6.251961225958174,106.52029540070372,Ruko Blossom Ville Blok W1-20,Kab. Tangerang,Banten,,ID,http://www.waroengss.com,,"Indonesian Restaurants, Asian Restaurants",E_159ea8586cda15,SS (Spesial Sambal),-6.22752885901946,106.6113178525018,Jl. Blossomville,Tangerang,Indonesia,,ID,,,Indonesian Restaurants,True
E_013a6770149a53,Santori Moto,42.98881711994546,13.86148456213949,"Strada Provinciale Val Tesino, 342",Grottammare,AP,63066,IT,https://www.santorimoto.com,+390735735898,Motorcycle Shops,E_182bf295aad35c,Santori Moto S.r.l.,42.99019,13.86773,"Strada Provinciale Val Tesino, 342",Grottammare,AP,63066,IT,,+390735735898,Motorcycle Shops,True
E_013a8bd835c16d,Hemingway's,28.38224799588783,-81.51095421078605,1 Grand Cypress Blvd,Orlando,FL,32836,US,http://www.hyattgrandcypress.com/,4072391234,"American Restaurants, Bars",E_ee2589b66d35d6,Hemingwaya,28.384474,-81.508801,1 Grand Cypress Blvd,Orlando,FL,,US,http://grandcypress.hyatt.com/hyatt/hotels/entertainment/restaurants/index.jsp,4072391234,American Restaurants,True
E_013aad90169aa6,Farmers Insurance,29.831,-95.6676,18311 Clay Rd,Houston,TX,77084,US,http://www.farmersagent.com/daceves,+12818588484,Insurance Offices,E_dde7dd90b3e9d2,Farmers Insurance,29.83038664723165,-95.6838838211349,18311 Clay Rd,Houston,TX,77084,US,,,Buildings,True
E_013ac70e8295ee,Café Buddha,50.07136016828201,14.45501463833624,Norská 602/14,Praha,Hlavní město Praha,101 00,CZ,https://cafebuddha.cz,+420737808464,"Thai Restaurants, Sushi Restaurants",E_4165b6a99d7558,Cafe Buddha,50.069811,14.453899,Norská,Prague,,,CZ,,,Asian Restaurants,True
E_013adc0ebd43cd,adidas,1.264440884978829,103.8222599029541,#01-38/39/40 VivoCity,Singapore,,098585,SG,http://www.adidas.com/sg,62737515,"Sporting Goods Shops, Clothing Stores, Men's Stores",E_d8767b4fee89fd,Addias@Vivocity,1.2636452096127568,103.82277234850896,,,,,SG,,,,True
E_013ae1357b2cbd,Vivienda Villas | فلل ڤيڤيندا,24.68677113222257,46.66340735626726,Prince Turki Al-Awwal Rd,Riyadh,Riyadh,,SA,http://www.vivienda.com.sa,+966114002200,"Residential Buildings (Apartments / Condos), Hotels",E_22511de58e3fe1,Vivienda,24.686186,46.663123,,,,,SA,,,,True
E_013af53c56d466,Cinemex Platino,19.34178819346709,-99.19139512531052,Av. Revolución 1837,Ciudad de México,CDMX,01000,MX,http://www.cinemex.com,,Movie Theaters,E_2f6157e63961bf,GNC,19.342312,-99.191812,,Ciudad de México,DF,01000,MX,,,"Supplement Shops, Sporting Goods Shops",False
E_013b0f41b80daa,Massy Stores,10.67802625378743,-61.55209089751496,Western Main Rd.,Westmoorings,,,TT,http://www.massystorestt.com,8686336372,"Supermarkets, Grocery Stores",E_299221c4f95e1c,Hi-Lo Food Store Westmoorings,10.678352413589096,-61.552083492279046,Western Main Road,Westmoorings,,,TT,,8686336372,Grocery Stores,True
E_013b0f41b80daa,Massy Stores,10.67802625378743,-61.55209089751496,Western Main Rd.,Westmoorings,,,TT,http://www.massystorestt.com,8686336372,"Supermarkets, Grocery Stores",E_4354dbad1c4ce8,"Hilo Foodstores, Westmall",10.678005181570011,-61.55230193584262,Western Main Rd.,,,,TT,,,Convenience Stores,True
E_013b113b14c221,Badung Cafe & Resto,-6.906318208478615,107.5985661149025,Jl. Dr. Cipto No. 3,Bandung,Jawa Barat,40174,ID,,224264876,Beer Gardens,E_121e386086f276,Badung Cafe N Resto,-6.8954563,107.5679206,,,,,ID,,,,True
E_013b113b14c221,Badung Cafe & Resto,-6.906318208478615,107.5985661149025,Jl. Dr. Cipto No. 3,Bandung,Jawa Barat,40174,ID,,224264876,Beer Gardens,E_3b43d8025b66da,Badung,-6.907832272989266,107.5964735214356,Jl.Pajajaran,Bandung,,,ID,,,Cafés,True
